id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2401250,45 sqm. Condo 1 BR Room w/Kitchen 1 step from BTS,12271824,Kiat,Phra Khanong,13.69011,100.60844,Entire home/apt,2300,7,16,4/29/2024,0.13,1,222,1
2401426,✵✵Cool Calm and Quiet Near MRT Silom and Center✵✵,1927968,Evan,Sathon,13.720785,100.547241,Entire home/apt,750,1,146,5/6/2024,1.16,49,298,18
2413865,Private Double Room in Ratchada/Ensuit/WiFi,12304405,Siamaze,Din Daeng,13.7863,100.57026,Private room,1029,1,54,10/6/2023,0.45,8,365,3
2432614,A08:Two Bedroom connecting  Apartment,5469970,Yair,Suanluang,13.723793820981061,100.61830387159968,Entire home/apt,2078,10,6,2/4/2019,0.05,19,365,0
2454945,iSanook Suite Deluxe 45 sqm 2,8663142,ISanook,Bang Rak,13.73167,100.52116,Private room,2850,30,4,4/7/2014,0.03,55,306,0
2455998,iSanook Student Studio Sublevel (3),8663142,ISanook,Bang Rak,13.73337,100.52274,Private room,1570,30,12,5/21/2024,0.1,55,328,2
2461997,Bed in 4-bed Mixed Dorm in Ratchada/WiFi,12304405,Siamaze,Din Daeng,13.78542,100.56921,Shared room,400,1,5,8/23/2023,0.04,8,365,1
2468232,1BR w/ River View & Close to Icon Siam,10061428,Wipawe,Khlong San,13.72185,100.50663,Entire home/apt,1065,84,26,3/30/2024,0.21,3,262,1
2468256,iSanook Student Studio Sublevel (5),8663142,ISanook,Bang Rak,13.73208,100.52062,Private room,1570,30,7,7/22/2019,0.06,55,186,0
2479364,NJ Cozy room near Airport link Ram & Sukhumvit 71,12679348,Kanokon,Suanluang,13.7447,100.60093,Private room,1910,30,10,4/24/2024,0.08,2,177,6
2516583,1-bedroom on Yen-Akart,12883621,Tyfoon,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,7/21/2017,0.01,1,363,0
2526869,iSanook Student Studio Sublevel (4),8663142,ISanook,Bang Rak,13.73391,100.52297,Private room,1570,30,8,6/24/2023,0.07,55,298,0
2542746,Spacious 1BR with Spectacular View,13020066,Ome,Khlong Toei,13.72635,100.57211,Entire home/apt,2204,3,252,6/10/2024,2.03,3,215,28
2548283,iSanook Suite Deluxe 45 sqm 4,8663142,ISanook,Bang Rak,13.73227,100.52112,Private room,2850,30,3,2/18/2018,0.02,55,310,0
2561402,Nantiruj - 54 sqm Studio One-bedroom (S6) @Nana,11772331,Nantiruj,Khlong Toei,13.73833,100.55635,Private room,1700,2,41,2/11/2024,0.34,12,363,2
2579342,iSanook Suite Deluxe 45 sqm 5,8663142,ISanook,Bang Rak,13.73217,100.52297,Private room,2850,30,1,3/24/2014,0.01,55,298,0
2586938,iSanook Suite Deluxe 45 sqm 3,8663142,ISanook,Bang Rak,13.73352,100.52143,Private room,2850,30,2,3/6/2017,0.02,55,298,0
2587195,iSanook Studio 32 sqm 1,8663142,ISanook,Bang Rak,13.73418,100.5226,Private room,1950,30,5,10/17/2023,0.04,55,315,1
2604242,Modern apt near airport w/ great night city view,9550104,Krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950,7,34,4/30/2024,0.3,21,200,8
2604483,Newly renovated  apartment near the airport,9550104,Krittiya,Bang Na,13.66375,100.64965,Entire home/apt,950,3,43,11/12/2023,0.35,21,192,2
2656886,The Nest - Cozy Studio top floor,13598910,David,Phra Khanong,13.70309,100.60269,Entire home/apt,2500,30,21,6/3/2023,0.21,7,365,0
2657480,The SkyHouse Duplex - Luxury Home,13598910,David,Phra Khanong,13.70482,100.60336,Entire home/apt,3300,28,17,9/7/2023,0.2,7,110,1
2682899,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,Vadhana,13.7361,100.5704,Entire home/apt,6500,100,25,12/7/2022,0.2,59,365,0
2712577,Adagio Bangkok Hotel,13882126,Adagio Bangkok,Khlong Toei,13.71747,100.5804,Private room,1300,1,1,8/20/2018,0.01,5,365,0
2716261,"10minBTS & Pier, BKK heart+Pool+Gym+Sauna+FastWifi",13899655,Sujira,Sathon,13.712705347386134,100.5135496966435,Entire home/apt,850,1,313,6/11/2024,2.54,27,312,38
2720747,Authentic Family House,13922814,Phakarat,Bang Sue,13.80733,100.53038,Entire home/apt,1967,2,6,8/30/2023,0.05,1,181,1
2723621,Fab Micro Studio wifi- 5 min BTS,2129668,Wimonpak,Sathon,13.71199,100.5116,Entire home/apt,750,100,115,1/17/2020,0.93,44,365,0
2726713,Cozy 1 BD apt in Sukhumvit Soi 11,8688342,Andrea,Vadhana,13.74322,100.5564,Entire home/apt,1469,23,67,5/13/2024,0.58,1,147,3
2753594,"Serenity nr JJmarket,malls,MRT+BTS",2530240,Pat,Chatu Chak,13.81892,100.56602,Entire home/apt,1102,7,84,1/3/2024,0.69,1,339,5
2778907,LOFT 2 BR Silom- 5 min BTS S Taksin,2129668,Wimonpak,Sathon,13.71759,100.51373,Entire home/apt,1700,1,244,4/11/2024,1.98,44,358,12
2805935,"Only12$, Private Aircondition Room.",5072454,Ko,Saphan Sung,13.77458,100.67411,Private room,390,1,19,3/25/2024,0.16,2,365,2
2842313,Riverside city5mins BTS can sleep 3,7647775,Hataipat,Khlong San,13.71303,100.50001,Entire home/apt,1500,2,3,1/7/2020,0.02,5,26,0
2870408,"1BR, 2F, Sukhumvit soi31",14672170,Hattori,Vadhana,13.7427,100.57013,Entire home/apt,1244,14,52,5/6/2024,0.46,1,136,6
2945910,Room Bali Hut..Around the World B&B 中文服務 華語溝通,15039858,Around The World B&B,Suanluang,13.73754,100.63129,Private room,750,1,40,4/16/2024,0.35,9,300,2
2960283,"Triple room,Near Grand Palace",14391623,Sasi,Phra Nakhon,13.7477,100.49783,Hotel room,3121,1,13,5/5/2024,0.11,17,323,3
2972032,"Natural light, Entire room near MRT Ladprao 500m",1766624,Chutiwan,Chatu Chak,13.80406,100.57064,Entire home/apt,550,29,6,6/3/2024,0.37,1,318,3
2983202,Modern 65 sqm BR APT + tub Silom-Lumphini MRT-Park,15214203,Bee,Sathon,13.71882,100.54796,Entire home/apt,2846,1,16,11/24/2019,0.15,28,116,0
2983684,"70 sqm FOREST 2 BR/2Baths,MRT Lumpini/Sathon/Silom",15214203,Bee,Sathon,13.71959,100.5486,Entire home/apt,2864,1,183,12/15/2023,1.6,28,224,1
2999242,RamIntra 1BR-Near TH Boxing Stadium BTS Pink Line,9525808,Piyanut,Bang Khen,13.8701,100.60235,Entire home/apt,1101,1,41,2/10/2024,0.34,1,310,2
3006637,5mins walk ratchathewi BTS 4th fl.,11495081,Pemigar,Ratchathewi,13.75018,100.53277,Entire home/apt,1150,7,75,2/1/2024,0.66,12,69,1
3053245,Lovely apartment in Trendy Ari area,120437,Nuttee,Phaya Thai,13.78898,100.54582,Entire home/apt,2020,3,39,3/3/2024,0.33,2,348,6
3085172,1 Bedroom near MRT & BTS station.,15699117,Pk,Chatu Chak,13.811353095914045,100.56264700213482,Entire home/apt,1493,1,35,6/3/2024,0.29,11,152,21
3116621,Luxury Apartment in Bangkok Center,15837125,Andreas,Bang Rak,13.7293,100.52908,Entire home/apt,1500,180,14,7/31/2015,0.12,1,358,0
3147846,iSanook Eco Studio 3,8663142,ISanook,Bang Rak,13.73215,100.5214,Private room,1836,30,3,8/4/2018,0.03,55,262,0
3148114,Suneta Hostel Khaosan - 1 bed in Cabin Dormitory,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.75989,100.4999,Shared room,402,1,32,2/15/2023,0.26,6,278,0
3168529,Modern 2BR - 5 mins walk to Skytrain,6440726,Vina,Vadhana,13.71394,100.59463,Entire home/apt,2500,14,219,11/27/2022,1.79,1,44,0
3187701,The Lighthouse,16161552,Arisa,Khlong San,13.72297,100.50815,Entire home/apt,500,360,9,3/7/2020,0.1,3,299,0
3255600,"65-Sqm, 1-bed & 1-Living& Kitchen",8191888,Nan,Vadhana,13.74127,100.55832,Private room,2500,1,1,6/29/2015,0.01,6,365,0
3270988,Nice 3 room/flat in central Bangkok,619824,Thierry Et Natasha,Phaya Thai,13.77481,100.54546,Entire home/apt,1770,30,58,1/8/2020,0.48,1,364,0
3304263,Cool Modern Chic Studio - 7 min BTS saphan taksin,2129668,Wimonpak,Sathon,13.71284,100.51466,Entire home/apt,899,1,60,5/31/2024,0.49,44,180,4
3312018,Nantiruj - 54 sqm Studio One-bedroom (S2) @Nana,11772331,Nantiruj,Khlong Toei,13.73748,100.55489,Private room,1300,2,15,5/6/2024,0.13,12,365,2
3399974,"1Bedroom,1min to BTS Onnut skytrain++late checkout",17149199,Su,Khlong Toei,13.70527,100.60015,Entire home/apt,1543,15,58,3/31/2024,0.5,1,321,8
3406017,"Stay close to BTS Onnut, Sukumvit",12462870,Saisunee,Khlong Toei,13.70702,100.59778,Entire home/apt,999,28,46,6/3/2024,0.38,1,129,7
3415880,Charming room in BKK 5 min from BTS,16837284,Tippy,Chom Thong,13.71407,100.46596,Private room,1653,30,1,2/15/2016,0.01,1,363,0
3421487,"Private Room at Ramkhunheang,room#2",5072454,Ko,Saphan Sung,13.77459,100.67264,Entire home/apt,370,1,51,6/2/2024,0.42,2,364,9
3431491,"Large 1bd, BTS, Close to Siam Uni.",1780407,Feb,Chom Thong,13.71367,100.46775,Entire home/apt,600,45,39,6/7/2024,0.32,6,329,3
3444406,stunning view over chinatown and the river,1547862,Martin,Samphanthawong,13.73367845468772,100.51324690438419,Entire home/apt,2754,5,24,5/31/2024,0.23,1,173,5
3458847,China Town-Around the World B&B,15039858,Around The World B&B,Suanluang,13.73585,100.63139,Private room,750,1,10,5/25/2024,0.09,9,314,5
3480807,Benviar - Three Bedroom Suite(225 Sqm) @Chitlom,17499526,Benjamin,Parthum Wan,13.74034,100.54555,Entire home/apt,9550,1,507,6/23/2024,4.22,7,353,104
3495468,"Studio, 5 mins walk MRT Bangson-Bangsue-Chatuchak",15945073,Pasit,Bang Sue,13.82118,100.5379,Entire home/apt,1102,7,7,3/24/2024,0.46,2,350,6
3522687,Songphra Studio  Women's Apt. 6,8663142,ISanook,Bang Rak,13.73276,100.52332,Private room,700,30,14,2/2/2024,0.13,55,86,2
3532103,"Modern & spacious, center Bangkok, fully equipped.",17781158,Pim,Parthum Wan,13.735883,100.550979,Entire home/apt,990,20,71,3/16/2024,0.62,1,364,5
3534365,Suneta Hostel Khaosan - Standard Mixed Dormitory,15982847,Suneta Hostel Khaosan,Phra Nakhon,13.75972,100.49995,Shared room,350,1,3,11/20/2022,0.03,6,193,0
3596797,Cozy 1-Br @ MRTA Bangson & FreshMarket,18123364,Jib,Bang Sue,13.82212,100.53333,Entire home/apt,800,21,39,9/30/2023,0.33,2,271,1
3611451,Benviar -100sqm One Bedroom Suite @Chitlom 3pax,17499526,Benjamin,Parthum Wan,13.73939,100.54344,Entire home/apt,2975,1,134,5/20/2024,1.3,7,317,21
3611516,Benviar - Three Bedroom Duplex (275 sqm) @Chitlom,17499526,Benjamin,Parthum Wan,13.7417,100.54582,Entire home/apt,17763,1,205,6/19/2024,1.76,7,323,51
3611529,Benviar-Embassy Suite 6BRoom Duplex(500sqm)Chitlom,17499526,Benjamin,Parthum Wan,13.74047,100.54568,Entire home/apt,22739,1,262,6/24/2024,2.2,7,286,86
3638728,Center of BKK/1Bed/wifi,17942957,Patty,Suanluang,13.74117,100.60071,Entire home/apt,1286,7,19,3/22/2023,0.17,1,176,0
3638924,Luxury 3 Bedrooms Suite @BTS Phrompong,8444643,Kiattisak,Vadhana,13.73757,100.56994,Entire home/apt,6500,100,24,12/22/2022,0.2,59,365,0
3639111,French Vintage Around the World B&B (Long Stay!),15039858,Around The World B&B,Suanluang,13.73749,100.63279,Private room,750,1,15,5/1/2024,0.14,9,363,1
3656982,Siam City-Around the World B&B,15039858,Around The World B&B,Suanluang,13.73618,100.63117,Private room,800,1,17,4/7/2024,0.15,9,333,3
3697546,"45 sqm,1 BR,next to BTS PhraKhanong",12352306,Aoy,Vadhana,13.71599,100.59038,Entire home/apt,1650,5,93,4/22/2024,0.78,2,85,13
3713433,Wild West Room-Around the World B&B,15039858,Around The World B&B,Suanluang,13.73584,100.63094,Private room,886,1,3,8/9/2017,0.03,9,300,0
3713536,Little India-Around the World B&B,15039858,Around The World B&B,Suanluang,13.73601,100.63298,Private room,750,1,10,5/1/2024,0.09,9,300,2
3732347,Long term stay BKK 7th Fl. 30 sqm.,12557032,Gap,Bang Kapi,13.74914,100.60628,Entire home/apt,1102,60,3,7/26/2019,0.03,1,365,0
3732371,City Centre Home,15403102,Pratida,Parthum Wan,13.7467,100.54295,Entire home/apt,8800,365,2,12/28/2016,0.02,1,358,0
3732731,Cozy 1BR freeWifi at BTSChidlom near Erawan shrine,15270186,Gee,Parthum Wan,13.74444,100.54409,Entire home/apt,3057,1,38,6/7/2024,0.33,5,353,11
3735012,New 2 BR Apt central BKK free wifi,5371660,Nim,Vadhana,13.73861,100.57353,Entire home/apt,2000,30,41,6/18/2024,0.35,1,309,4
3747051,68sqm Cozy city view 1BR 2mins walk BTS Chidlom,15270186,Gee,Parthum Wan,13.74373,100.54257,Entire home/apt,3057,1,76,6/2/2024,0.64,5,256,34
3761988,Private Boutique Room 10min 2 Skytrain free WiFi,19266319,Alex,Vadhana,13.73094,100.5954,Private room,630,1,48,1/5/2024,0.5,38,365,1
3772295,"*Kingsize Boutique Room* 10min to Skytrain, WiFi",19266319,Alex,Vadhana,13.73053,100.59591,Hotel room,799,1,36,5/30/2024,0.34,38,365,1
3772304,"Budget Private Room, Balcony, WiFi, Local Market",19266319,Alex,Vadhana,13.73198,100.59549,Private room,599,1,14,3/10/2023,0.14,38,181,0
3787176,Studio Sukhumvit Subway downtown,5917880,Riya & Bernard,Khlong Toei,13.70991,100.59164,Entire home/apt,610,15,140,6/23/2024,1.17,3,320,9
3794264,Sitara Place Serviced Apartment and Hotel,19484732,Sitara,Din Daeng,13.764796257019043,100.56478118896484,Entire home/apt,1133,1,919,6/24/2024,8.54,1,365,329
3813366,Bright spacious 1BR Condo 15mins to Silom,19607233,Panx,Thon buri,13.71066,100.48007,Entire home/apt,920,10,19,3/21/2024,0.27,1,348,7
3813738,Private Kingsize bed 10mins to SkyTrain free WiFi,19266319,Alex,Vadhana,13.73256,100.59577,Private room,650,1,26,1/11/2024,0.24,38,364,1
3851325,"Cozy, Free Wi-Fi&CableTV near MRT!",19268418,Chalinee,Din Daeng,13.79031,100.57423,Entire home/apt,1200,3,24,12/17/2015,0.2,1,363,0
3863870,Vitta Apartment,19943770,Dr.Vitchatalum,Bang Na,13.68005,100.60938,Entire home/apt,799,7,38,7/19/2019,0.33,1,350,0
3887919,"505 Cozy studio, BTS Phromphong",20110996,Sujinda,Vadhana,13.735099554440504,100.5667776936928,Private room,771,3,3,6/5/2024,0.75,5,94,3
3891902,Beautiful Place for Long Stay,20139716,Pok,Parthum Wan,13.74763,100.5283,Private room,2000,7,21,7/27/2023,0.18,1,332,1
3925181,☑Green and Quiet Heart of Bangkok With a Balcony,8214044,Evan From Sanctuary House,Sathon,13.72077,100.54692,Entire home/apt,960,1,275,5/18/2024,2.5,8,346,22
3925333,Downtown Serenity: Luxurious Oasis in Bangkok,8214044,Evan From Sanctuary House,Sathon,13.72075,100.54692,Entire home/apt,1500,1,250,5/10/2024,2.11,8,320,12
3925370,Elegant Tranquility: Your Bangkok Haven,8214044,Evan From Sanctuary House,Sathon,13.72075,100.5469,Entire home/apt,1500,1,111,3/30/2024,1.06,8,325,13
3925393,Central Local Studio Rooftop with a patio,8214044,Evan From Sanctuary House,Sathon,13.72075,100.54692,Entire home/apt,1200,1,167,5/16/2024,1.42,8,346,13
3927786,"Studio near BTS Udomsuk, NoWIFI, need covidATKtest",15450556,Cindy,Bang Na,13.67896,100.61232,Entire home/apt,430,21,68,4/21/2024,0.59,18,90,1
3963138,Stylish large 68Sqm. closed to MRT,20500449,Mallika,Chatu Chak,13.80977,100.569,Entire home/apt,2000,21,8,4/29/2024,0.07,15,296,4
3963238,"Charming Casablanca, Cosy retreat. 中文服務 華語溝通",15039858,Around The World B&B,Suanluang,13.73585,100.63108,Private room,750,1,38,5/6/2024,0.33,9,301,2
3963355,"NEW 1 bedrm condo, steps to Ari BTS",20541555,Abe,Phaya Thai,13.78001,100.54283,Entire home/apt,1200,180,69,12/29/2019,0.6,1,268,0
3982256,The peaceful beautiful river view.,20587003,Peter,Khlong San,13.71014,100.50364,Entire home/apt,1417,5,115,6/9/2024,0.97,2,132,18
4026520,"The most Beautiful river view Bangkok,CBD,wifi",20587003,Peter,Khlong San,13.71031,100.50235,Entire home/apt,1391,6,113,6/8/2024,0.99,2,96,19
4051601,"Chic studio, 5 mins to BTS Udomsuk",15450556,Cindy,Bang Na,13.68102,100.61227,Entire home/apt,550,7,171,5/12/2024,1.44,18,66,12
4054925,Cozy BTS studio-5 min  walk BTS saphan taksin,2129668,Wimonpak,Sathon,13.71453,100.51174,Entire home/apt,880,1,60,4/18/2024,0.51,44,180,12
4078780,iSanook Suite 34 sqm 2,8663142,ISanook,Bang Rak,13.73349,100.52333,Private room,2000,30,6,4/20/2024,0.05,55,94,2
4080470,Entire Villa 20+ / Pool & Garden / Bangkok center,7626002,Fab & Jaa,Sathon,13.71045,100.52223,Entire home/apt,8228,1,190,6/15/2024,1.61,2,299,21
4097834,1 Br. Luxury Sky View MRT Samyan,15218917,Mam,Bang Rak,13.73251,100.52679,Entire home/apt,1400,30,383,8/28/2023,3.25,2,0,1
4100884,Promotion price! Clean place in BKK,20439395,Tookta,Chatu Chak,13.83848,100.57947,Private room,650,30,4,2/2/2016,0.03,1,365,0
4106042,Cosy Escape @ Siam,21300947,Chiew,Parthum Wan,13.74696,100.52725,Entire home/apt,1150,30,122,5/20/2024,1.03,2,173,7
4113340,Big room 1BR 53sqm. riverside!,20002101,Nutchuda,Khlong San,13.70818,100.49716,Entire home/apt,1310,180,6,8/2/2016,0.06,1,365,0
4123832,Good Day Hostel Private 2-Bed Room,7472382,Chatri,Ratchathewi,13.75202,100.53685,Shared room,1065,1,19,5/26/2024,0.17,9,360,4
4124073,Good Day 8 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.752059165064843,100.53694703759061,Shared room,404,1,125,5/25/2024,1.08,9,365,9
4142228,Good Day Hostel 4 Bunk Beds Room B,7472382,Chatri,Ratchathewi,13.75212,100.53687,Shared room,478,1,12,1/30/2024,0.11,9,365,1
4142372,Good Day Hostel 8 Shared Beds C,7472382,Chatri,Ratchathewi,13.75193,100.53688,Shared room,367,1,28,5/30/2024,0.35,9,364,18
4152520,Good Day 6 Bunk Beds Dorm room A,7472382,Chatri,Ratchathewi,13.75195,100.53686,Shared room,514,1,56,9/23/2023,0.49,9,365,3
4153487,Serene Oasis: King Bed in Bangkok's Heart,8214044,Evan From Sanctuary House,Sathon,13.72058,100.546991,Entire home/apt,1371,1,310,3/30/2024,2.66,8,347,15
4184143,"HI-RISE,1BR52sqm.River view75/30MbpsWIFI,ICON SIAM",21299341,Kittima,Khlong San,13.71166,100.50196,Entire home/apt,1050,20,95,3/25/2024,0.81,1,155,3
4191911,Standard room with balcony,8102534,โกมลเรสซิเดนซ์,Bang Phlat,13.78733,100.47119,Private room,750,1,2,7/26/2023,0.04,3,364,1
4220414,"convenience to BTS, BITEC",21248776,Niran,Bang Na,13.67212,100.60701,Entire home/apt,1300,60,12,6/2/2017,0.11,1,358,0
4228023,6 Bedroom Houses / Pool & Garden / Bangkok Center,7626002,Fab & Jaa,Sathon,13.71247,100.52265,Entire home/apt,7714,1,205,6/21/2024,1.85,2,299,18
4237812,Clean Cozy Siam/Chidlom 2 min toBTS,15270186,Gee,Parthum Wan,13.74465,100.54311,Private room,1829,1,2,9/15/2016,0.02,5,365,0
4238670,Modern furnished 1 bedroom flat,21996134,Pritaporn,Bang Kapi,13.74742,100.60496,Entire home/apt,808,7,14,2/2/2023,0.13,1,363,0
4244264,"❤City Center Studio, Easy Walk To Pier+BTS Taksin❤",3346331,Bee,Sathon,13.71228,100.51328,Entire home/apt,808,2,341,5/14/2024,2.89,7,34,27
4248474,Feel Like Home Condo Sukhumvit 105,22046309,Ponpisit,Bang Na,13.659498912729084,100.63057409535709,Entire home/apt,450,2,84,6/2/2024,1.46,1,115,20
4264452,Bright studio - 7 min BTS S'Taksin,2129668,Wimonpak,Sathon,13.71349,100.51437,Entire home/apt,760,180,84,5/3/2024,0.71,44,270,2
4265987,"New, large & 5 mins walk to bts",22145270,Little,Khlong Toei,13.71659,100.58119,Entire home/apt,1050,60,29,5/5/2023,0.32,2,337,0
4297740,Modern Bangkok townhouse,21934716,Hamish,Vadhana,13.7261,100.58833,Entire home/apt,11019,3,9,1/3/2019,0.08,1,330,0
4327609,NEW 2 bedrm condo/next to BTS OnNut,22471584,Attapol,Vadhana,13.708,100.60072,Private room,1500,30,23,1/28/2023,0.2,1,363,0
4344588,"Bangkok Homestay, Vintage Room, 5 mins BTS",6906718,Anne Araya,Phra Khanong,13.69952,100.6077,Private room,999,1,12,2/5/2024,0.12,24,353,1
4356761,An apartment in Bangkok centre,22601465,Todd,Bang Rak,13.72982,100.52558,Entire home/apt,1100,2,32,10/8/2016,0.28,1,91,0
4367067,Female Dorm Room 4 Bunk Beds,7472382,Chatri,Ratchathewi,13.75285,100.53742,Shared room,478,1,38,6/9/2024,0.35,9,364,8
4372581,5BR Home for 20 pax; Khaosan /OldTown; w/Breakfast,1610754,Sasa,Phra Nakhon,13.76333,100.49938,Entire home/apt,7000,2,17,5/22/2024,0.22,9,286,2
4374932,DowntownBTS Phromphong nice park malls restaurants,22713979,Anna,Khlong Toei,13.72582,100.5704,Entire home/apt,941,30,41,5/3/2024,0.39,2,230,11
4379681,"✯Cool, colorful and Private near MRT Central BKK✯",1927968,Evan,Sathon,13.720785,100.547241,Entire home/apt,650,1,126,3/29/2024,1.08,49,335,12
4388745,Studio en-suite Churchview near PK gym,2129668,Wimonpak,Bang Kho laen,13.70074,100.52732,Entire home/apt,850,1,25,3/6/2020,0.21,44,179,0
4412914,Stunning 2 Bedroom Penthouse,19010551,Fiona,Vadhana,13.73537,100.58466,Entire home/apt,2513,3,63,5/15/2024,0.55,1,172,7
4425076,1BR on Prime Sukumvit Rd.,21008631,Chichaya,Khlong Toei,13.72402,100.57832,Entire home/apt,2036,5,25,12/22/2023,0.23,1,346,3
4436540,Stylish & Cozy 1 BR apartment/ Pool / near Silom,9661968,Neena,Sathon,13.71937,100.53883,Entire home/apt,836,30,26,6/10/2024,0.28,5,253,3
4453151,Apt# Sukumvit 50 Floor7,13772523,Pam,Khlong Toei,13.706226,100.598396,Entire home/apt,1436,3,41,6/6/2024,0.35,1,364,4
4471377,⍣Heavenly Bed⍣Sky Views⍣Cool&Quiet BKK Center/MRT⍣,1927968,Evan,Sathon,13.720785,100.547241,Entire home/apt,600,1,116,4/24/2024,1,49,219,12
4472984,"Pool & Garden Dindang , central R9",23207420,Duangta,Din Daeng,13.75855,100.56073,Entire home/apt,1500,2,14,2/25/2019,0.13,1,330,0
4523599,Nice new room 5 minutes from subway,7860990,Petz,Din Daeng,13.78905,100.57354,Private room,600,2,26,1/16/2017,0.25,2,178,0
4559898,Sunny  Corner 2 bedroom apartment,10297749,Tash,Vadhana,13.73359,100.57397,Entire home/apt,2587,6,35,4/14/2024,0.33,2,365,2
4568276,Luxury CONDO near Sukumvit Soi 11,11695903,Dan,Ratchathewi,13.75059,100.5556,Entire home/apt,2190,28,64,4/19/2024,0.55,4,364,1
4569633,Superb Studio near Central Bangkok,10477079,Heide Emigre,Phaya Thai,13.78231,100.54341,Entire home/apt,1650,3,126,3/18/2024,1.09,4,261,11
4571148,Cozy in the City 2BR at MRT + WiFi,23684887,Fang&Nim,Huai Khwang,13.78242,100.57513,Entire home/apt,1150,28,123,4/20/2024,1.06,1,307,4
4572647,1brHeart of Sukhumvit BTSAsoke-Nana,9509219,Pee,Vadhana,13.74011,100.55798,Entire home/apt,2277,365,2,10/17/2015,0.02,9,365,0
4599768,Homey 2BR Duplex Apartment at BTS Chidlom,3467055,Upko,Parthum Wan,13.74694,100.54376,Entire home/apt,2400,1,101,6/16/2024,0.87,2,147,21
4600057,Cozy 2BR Duplex Apartment at BTS Chidlom,3467055,Upko,Ratchathewi,13.74923,100.54429,Entire home/apt,2400,1,47,6/11/2024,0.41,2,170,1
4613388,5minBTS@EkkamaiSukhumvitPoolGymWiFiWasher,5786367,Matt,Khlong Toei,13.71669,100.58625,Entire home/apt,920,30,68,5/13/2024,0.6,2,264,7
